ID,Carat Weight,Cut,Color,Clarity,Polish,Symmetry,Report,Price
3165,1.01,Ideal,D,SI1,EX,G,GIA,5694
3166,2.16,Ideal,H,VS2,EX,VG,GIA,21941
3167,2.01,Good,D,SI1,VG,VG,GIA,20065
3168,2.01,Very Good,H,VS1,G,G,GIA,20940
3169,2.01,Ideal,H,VS1,VG,VG,GIA,19593
3170,0.77,Very Good,D,VS1,EX,EX,GIA,3643
3171,1.18,Good,F,SI1,VG,G,GIA,5650
3172,1,Very Good,E,SI1,VG,G,GIA,5051
3173,1.21,Signature-Ideal,H,SI1,ID,ID,AGSL,7810
3174,0.77,Ideal,H,VVS1,EX,VG,GIA,3638
3175,1.57,Very Good,I,VS2,VG,G,GIA,9809
3176,0.81,Very Good,G,VVS2,VG,EX,GIA,3981
3177,2.01,Very Good,F,VS2,EX,VG,GIA,27183
3178,1,Good,I,SI1,VG,VG,GIA,3836
3179,1.52,Good,D,SI1,VG,VG,GIA,12217
3180,1.6,Ideal,H,IF,ID,ID,AGSL,15134
3181,1.5,Very Good,I,VS2,VG,G,GIA,9611
3182,2,Good,G,SI1,VG,G,GIA,20733
3183,1.51,Very Good,D,VVS2,VG,EX,GIA,21182
3184,1.07,Ideal,G,SI1,EX,EX,GIA,5551
3185,1.02,Ideal,H,SI1,EX,EX,GIA,5301
3186,1.01,Very Good,I,SI1,VG,G,GIA,4212
3187,1,Good,D,SI1,VG,G,GIA,5642
3188,1.5,Very Good,E,VVS1,VG,G,GIA,21690
3189,0.92,Very Good,D,SI1,EX,EX,GIA,5779
3190,1,Very Good,F,VVS2,VG,EX,GIA,8779
3191,1.54,Ideal,G,IF,VG,VG,GIA,16861
3192,2.01,Very Good,G,SI1,ID,ID,AGSL,19014
3193,2.21,Ideal,G,VS2,EX,EX,GIA,30440
3194,2.11,Ideal,G,VS2,G,VG,GIA,25093
3195,2.06,Ideal,F,VS2,VG,VG,GIA,25825
3196,1.5,Very Good,I,SI1,EX,EX,GIA,8475
3197,1.01,Ideal,E,SI1,EX,VG,GIA,6132
3198,1.29,Ideal,H,VS2,ID,ID,AGSL,8482
3199,1.01,Very Good,E,SI1,VG,VG,GIA,5411
3200,2.19,Very Good,F,VS2,VG,VG,GIA,29635
3201,1.51,Ideal,H,VS1,ID,ID,AGSL,12071
3202,2.33,Ideal,H,SI1,ID,ID,AGSL,21618
3203,0.91,Good,F,VS2,G,G,GIA,4374
3204,1.12,Ideal,D,VS1,EX,EX,GIA,9694
3205,1.21,Very Good,G,SI1,VG,VG,GIA,6439
3206,1.51,Good,D,VS2,VG,VG,GIA,12709
3207,1.03,Ideal,G,VS1,ID,ID,AGSL,6913
3208,2,Good,F,SI1,EX,EX,GIA,18069
3209,1.5,Good,E,VS2,VG,VG,GIA,12649
3210,0.81,Signature-Ideal,D,SI1,ID,ID,AGSL,4387
3211,1.51,Ideal,E,SI1,VG,VG,GIA,12526
3212,2.36,Very Good,I,SI1,VG,G,GIA,18098
3213,0.9,Very Good,G,SI1,VG,VG,GIA,3701
3214,2.02,Very Good,F,VS1,VG,VG,GIA,30745
3215,1.14,Ideal,H,SI1,EX,EX,GIA,5763
3216,1.08,Ideal,H,VVS1,EX,EX,GIA,9041
3217,1.5,Ideal,D,VVS1,EX,EX,GIA,25406
3218,1.01,Good,D,SI1,VG,VG,GIA,5541
3219,0.9,Very Good,F,VS2,VG,G,GIA,4397
3220,2.03,Ideal,G,VS2,VG,VG,GIA,23519
3221,1.03,Very Good,F,VVS1,ID,ID,AGSL,10327
3222,0.9,Very Good,E,VS2,VG,VG,GIA,4598
3223,1.01,Good,H,SI1,VG,VG,GIA,4616
3224,1.21,Very Good,H,VS1,G,G,GIA,6973
3225,1.5,Ideal,H,VS2,ID,ID,AGSL,12661
3226,2.04,Very Good,G,SI1,EX,EX,GIA,20023
3227,1.03,Ideal,G,SI1,VG,VG,GIA,5143
3228,1.01,Very Good,G,VS2,VG,VG,GIA,6288
3229,1.02,Very Good,F,SI1,EX,EX,GIA,5930
3230,1.66,Ideal,H,VS1,EX,EX,GIA,15210
3231,1.06,Ideal,F,VVS2,ID,ID,AGSL,9547
3232,0.91,Ideal,E,SI1,EX,VG,GIA,4429
3233,2.29,Very Good,F,VS1,EX,VG,GIA,34657
3234,2.5,Very Good,F,VS2,VG,G,GIA,40046
3235,1.04,Ideal,F,VS2,VG,VG,GIA,7035
3236,1.21,Ideal,G,VS1,EX,EX,GIA,8337
3237,2.07,Ideal,H,VS2,ID,ID,AGSL,20842
3238,1.07,Ideal,F,IF,EX,VG,GIA,11327
3239,1.08,Good,F,SI1,VG,VG,GIA,5403
3240,0.75,Signature-Ideal,F,SI1,EX,EX,GIA,3610
3241,1.5,Very Good,G,SI1,VG,VG,GIA,10019
3242,2.48,Very Good,E,IF,VG,G,GIA,61035
3243,2.01,Good,G,IF,EX,VG,GIA,27624
3244,0.79,Very Good,F,SI1,EX,VG,GIA,3047
3245,1.16,Very Good,D,SI1,EX,EX,GIA,5695
3246,0.8,Very Good,E,VS2,EX,VG,GIA,3774
3247,1.12,Ideal,E,VS1,EX,EX,GIA,8991
3248,0.91,Ideal,D,SI1,VG,VG,GIA,4566
3249,2.07,Ideal,F,VS1,EX,EX,GIA,33687
3250,1.5,Very Good,D,VS2,VG,VG,GIA,13629
3251,1.25,Ideal,F,IF,VG,VG,GIA,14551
3252,1.02,Very Good,F,SI1,G,VG,GIA,5058
3253,2.51,Very Good,I,SI1,VG,VG,GIA,21656
3254,1.01,Ideal,D,VS1,EX,EX,GIA,8977
3255,1.52,Ideal,D,IF,ID,ID,AGSL,33020
3256,2.08,Ideal,G,VS1,EX,EX,GIA,28928
3257,1.02,Ideal,E,VVS1,EX,VG,GIA,11028
3258,1.11,Signature-Ideal,G,VVS2,EX,EX,GIA,10266
3259,0.77,Very Good,H,VVS2,EX,ID,AGSL,3208
3260,2.02,Good,H,VS1,EX,EX,GIA,19829
3261,2.05,Very Good,F,VS2,VG,VG,GIA,26821
3262,2.06,Ideal,E,SI1,VG,G,GIA,24226
3263,0.79,Ideal,E,SI1,EX,EX,GIA,2946
3264,2.01,Very Good,G,VS2,EX,VG,GIA,23370
3265,2,Good,I,VS2,VG,G,GIA,17243
3266,0.81,Ideal,E,VVS1,EX,EX,GIA,5752
3267,2.21,Very Good,I,SI1,EX,EX,AGSL,16941
3268,1.7,Very Good,E,VS2,VG,VG,GIA,18107
3269,0.96,Fair,I,VS2,G,G,GIA,3703
3270,1.02,Very Good,H,SI1,EX,EX,GIA,5259
3271,2.01,Very Good,E,SI1,EX,EX,GIA,21942
3272,1.27,Ideal,G,VS2,VG,VG,GIA,8915
3273,0.77,Signature-Ideal,G,VS2,EX,EX,GIA,3786
3274,2.01,Very Good,H,VS1,G,VG,GIA,20399
3275,2.01,Very Good,F,SI1,VG,G,GIA,20524
3276,1.4,Very Good,D,IF,VG,G,GIA,25266
3277,1.5,Very Good,E,SI1,VG,G,GIA,12000
3278,0.81,Ideal,E,VS2,EX,EX,GIA,4314
3279,0.92,Very Good,H,SI1,G,VG,GIA,3800
3280,1.01,Very Good,F,VS1,VG,EX,GIA,7455
3281,2.01,Very Good,G,VS1,VG,VG,GIA,25776
3282,2.01,Good,G,SI1,EX,EX,GIA,21398
3283,1.12,Signature-Ideal,H,SI1,ID,ID,AGSL,6962
3284,1.03,Ideal,E,VVS1,EX,EX,GIA,11309
3285,2.08,Ideal,H,VS1,EX,EX,AGSL,22910
3286,2.43,Ideal,E,SI1,EX,EX,GIA,30108
3287,2.17,Good,H,VS1,VG,EX,AGSL,23335
3288,1.33,Good,G,VS1,VG,G,GIA,10096
3289,2.02,Very Good,I,VS2,VG,VG,GIA,17215
3290,0.79,Very Good,E,SI1,EX,VG,GIA,3077
3291,2.01,Very Good,H,SI1,VG,VG,GIA,17674
3292,0.9,Very Good,D,SI1,EX,VG,GIA,4291
3293,1.01,Good,F,SI1,EX,VG,GIA,5107
3294,1.27,Very Good,H,VS2,VG,VG,GIA,7589
3295,1.22,Ideal,I,VS2,VG,VG,GIA,6137
3296,1.23,Very Good,I,SI1,VG,VG,GIA,5902
3297,1.14,Very Good,F,VS1,VG,VG,GIA,8217
3298,0.77,Very Good,E,SI1,VG,EX,GIA,2873
3299,1.06,Signature-Ideal,G,VS1,ID,ID,AGSL,8093
3300,1.17,Ideal,G,VVS2,ID,ID,AGSL,9630
3301,1.21,Signature-Ideal,I,VVS2,ID,ID,AGSL,7938
3302,1.2,Signature-Ideal,G,VVS2,ID,ID,AGSL,11530
3303,1.19,Very Good,G,VS1,G,G,GIA,7989
3304,1.61,Ideal,G,VS1,EX,VG,GIA,16205
3305,1.01,Good,H,SI1,VG,EX,GIA,4553
3306,1.06,Ideal,F,VS2,ID,ID,AGSL,7618
3307,1.52,Ideal,F,VVS2,EX,VG,GIA,17914
3308,2.49,Very Good,E,VS2,G,EX,GIA,32239
3309,2.11,Ideal,I,VS2,EX,EX,GIA,18671
3310,0.9,Good,I,VS1,G,G,GIA,3666
3311,1.14,Ideal,H,SI1,G,VG,GIA,6008
3312,0.9,Good,D,SI1,VG,VG,GIA,4227
3313,0.93,Very Good,D,SI1,VG,G,GIA,4681
3314,2.01,Ideal,F,VS1,VG,VG,GIA,32966
3315,0.93,Ideal,H,SI1,ID,ID,AGSL,4317
3316,1.02,Very Good,F,SI1,VG,G,GIA,5268
3317,2.28,Ideal,G,VS2,EX,EX,GIA,33041
3318,1.01,Very Good,H,VVS1,VG,VG,GIA,6777
3319,1.17,Signature-Ideal,I,SI1,ID,ID,AGSL,6405
3320,2,Very Good,E,VVS2,G,VG,GIA,37278
3321,1.27,Very Good,E,SI1,G,VG,GIA,7356
3322,0.92,Very Good,H,VS1,EX,EX,GIA,4953
3323,0.9,Very Good,G,SI1,VG,VG,GIA,3752
3324,1.1,Very Good,I,SI1,G,EX,GIA,4545
3325,1.3,Ideal,I,SI1,VG,VG,GIA,6451
3326,0.9,Good,E,VS2,VG,VG,GIA,4315
3327,2.58,Ideal,G,VVS1,EX,EX,GIA,45980
3328,0.79,Very Good,F,SI1,VG,EX,GIA,3519
3329,1,Very Good,D,SI1,VG,G,GIA,5342
3330,2.01,Very Good,I,SI1,EX,EX,GIA,15126
3331,1.08,Ideal,I,SI1,EX,EX,GIA,4639
3332,1.23,Very Good,G,VS1,EX,EX,GIA,8445
3333,1.16,Ideal,G,IF,EX,EX,GIA,10368
3334,1.05,Signature-Ideal,G,VS1,ID,ID,AGSL,8022
3335,1.57,Ideal,I,VVS2,ID,ID,AGSL,11333
3336,1.27,Ideal,G,VVS2,EX,EX,GIA,10558
3337,0.97,Good,F,VS2,VG,VG,GIA,4926
3338,2,Good,I,SI1,EX,VG,GIA,14321
3339,1.18,Ideal,G,VS1,ID,ID,AGSL,8414
3340,2,Good,E,VS2,VG,VG,GIA,24096
3341,2.05,Ideal,G,VS2,EX,EX,GIA,25656
3342,1.55,Ideal,H,VS1,EX,EX,GIA,11045
3343,2.52,Ideal,H,VS2,EX,EX,GIA,29453
3344,0.94,Very Good,H,VS1,EX,VG,GIA,4556
3345,2,Ideal,I,SI1,EX,VG,GIA,16775
3346,0.9,Signature-Ideal,D,VS2,EX,EX,GIA,6689
3347,2.73,Very Good,G,VVS2,VG,VG,GIA,43163
3348,2.2,Very Good,F,VS2,EX,EX,GIA,27535
3349,2.01,Fair,G,VS2,EX,VG,GIA,23030
3350,1.03,Ideal,H,VVS1,EX,EX,GIA,7896
3351,1.01,Ideal,G,VS2,EX,EX,GIA,6964
3352,1.01,Good,G,SI1,G,VG,GIA,4839
3353,1.12,Ideal,H,SI1,EX,EX,GIA,5521
3354,2.06,Signature-Ideal,H,VVS1,ID,ID,AGSL,29856
3355,1.03,Very Good,I,VVS1,VG,VG,GIA,5711
3356,1.71,Signature-Ideal,G,VS1,ID,ID,AGSL,20574
3357,0.83,Very Good,D,SI1,VG,VG,GIA,3515
3358,0.85,Ideal,E,SI1,EX,EX,GIA,4089
3359,1,Very Good,F,VS2,EX,EX,GIA,7343
3360,1.12,Ideal,F,VS2,EX,EX,GIA,7267
3361,2.19,Very Good,G,VS1,VG,VG,GIA,30869
3362,1,Very Good,G,VS1,VG,VG,GIA,6549
3363,0.9,Very Good,H,VS2,EX,EX,GIA,4258
3364,1.5,Very Good,G,SI1,VG,VG,GIA,10019
3365,0.78,Ideal,G,VS1,EX,EX,GIA,3736
3366,1.08,Ideal,G,VS1,EX,EX,GIA,7925
3367,1.03,Ideal,G,VVS2,EX,EX,GIA,9236
3368,1.19,Ideal,H,VS2,EX,EX,GIA,7633
3369,2.01,Good,H,SI1,EX,VG,GIA,16737
3370,2.01,Very Good,G,SI1,VG,VG,GIA,19306
3371,1.14,Very Good,F,VS2,G,VG,GIA,8131
3372,1.3,Very Good,I,VS2,VG,VG,GIA,7087
3373,0.83,Ideal,D,SI1,EX,VG,GIA,3371
3374,0.94,Ideal,H,VVS2,EX,EX,GIA,5542
3375,1.02,Very Good,E,IF,EX,VG,GIA,11314
3376,0.9,Very Good,G,VS1,G,G,GIA,4694
3377,2.01,Very Good,G,VS2,VG,EX,GIA,26069
3378,1.02,Ideal,E,VS1,EX,EX,GIA,8011
3379,1.51,Ideal,D,VS2,EX,EX,GIA,15821
3380,0.99,Ideal,F,SI1,EX,EX,GIA,6038
3381,1,Good,I,SI1,EX,VG,GIA,4042
3382,0.9,Very Good,E,SI1,VG,G,GIA,4144
3383,1.12,Ideal,I,SI1,EX,EX,GIA,4870
3384,1.63,Good,F,SI1,VG,VG,GIA,10901
3385,1.52,Very Good,G,VS1,EX,VG,GIA,12968
3386,1.5,Ideal,I,VS1,EX,EX,GIA,10641
3387,0.9,Fair,H,SI1,VG,G,GIA,3282
3388,1.2,Very Good,I,VS2,VG,VG,GIA,5884
3389,1.24,Very Good,G,VS1,VG,EX,GIA,9738
3390,1.01,Very Good,E,VS1,G,VG,GIA,7027
3391,1.52,Ideal,E,VS2,VG,EX,GIA,15793
3392,0.78,Signature-Ideal,G,VS2,ID,ID,AGSL,3613
3393,1.07,Very Good,E,VS2,VG,VG,GIA,7490
3394,1.02,Good,F,SI1,VG,VG,GIA,4983
3395,0.91,Very Good,D,SI1,EX,EX,GIA,5029
3396,1.07,Very Good,G,VS1,EX,EX,GIA,6780
3397,2.01,Ideal,F,VS1,EX,EX,GIA,34538
3398,1.31,Ideal,F,VS2,VG,VG,GIA,10868
3399,2.27,Ideal,E,VVS2,EX,EX,GIA,47741
3400,0.91,Very Good,F,SI1,G,VG,GIA,3936
3401,1,Very Good,G,VS2,EX,VG,GIA,6386
3402,1.1,Signature-Ideal,H,VS1,ID,ID,AGSL,7525
3403,1.09,Ideal,H,VVS1,ID,ID,AGSL,7055
3404,1.05,Signature-Ideal,I,VS2,EX,EX,GIA,5697
3405,0.75,Very Good,D,SI1,G,G,GIA,3046
3406,1.15,Ideal,H,VS2,EX,EX,GIA,6552
3407,1,Good,E,VS2,G,VG,GIA,5991
3408,0.93,Good,I,VS2,G,G,GIA,3946
3409,1.2,Very Good,H,VS1,VG,EX,GIA,7239
3410,1.8,Ideal,I,VS1,ID,ID,AGSL,14959
3411,1.56,Very Good,G,VVS1,VG,G,GIA,15334
3412,1.07,Ideal,I,VVS1,EX,EX,GIA,6685
3413,1.4,Very Good,F,SI1,VG,VG,GIA,7802
3414,2.54,Ideal,H,VS1,EX,EX,GIA,31706
3415,0.9,Very Good,H,VS2,EX,VG,GIA,4588
3416,1.07,Ideal,F,SI1,EX,EX,GIA,7286
3417,1.01,Ideal,H,SI1,EX,EX,GIA,5457
3418,1.01,Fair,G,SI1,EX,VG,GIA,4102
3419,1,Very Good,I,SI1,VG,VG,GIA,4095
3420,0.75,Very Good,D,VVS1,G,VG,GIA,5239
3421,1,Very Good,E,VS1,VG,VG,GIA,7002
3422,2.03,Very Good,I,VS1,EX,VG,GIA,17613
3423,1.05,Good,H,SI1,VG,VG,GIA,4845
3424,2.2,Very Good,E,VVS1,EX,VG,GIA,52558
3425,1.06,Ideal,G,VS2,EX,EX,GIA,6890
3426,1.03,Ideal,G,SI1,EX,EX,GIA,5195
3427,2.01,Very Good,H,VS2,VG,VG,GIA,19591
3428,1.56,Ideal,G,VS1,ID,ID,AGSL,14502
3429,1,Ideal,D,SI1,EX,VG,GIA,5489
3430,1.25,Very Good,G,VVS1,EX,EX,GIA,11589
3431,1.12,Ideal,G,VS1,EX,EX,GIA,8080
3432,1.5,Very Good,I,VVS2,EX,G,GIA,10873
3433,1.22,Very Good,H,VS1,G,G,GIA,7673
3434,1.51,Very Good,D,SI1,EX,EX,GIA,12106
3435,1.19,Ideal,F,VVS1,VG,EX,GIA,10302
3436,0.8,Ideal,D,VS2,VG,EX,GIA,3817
3437,0.78,Signature-Ideal,E,VS1,ID,ID,AGSL,4421
3438,1.23,Very Good,F,VS1,G,VG,GIA,9346
3439,0.9,Very Good,G,VS2,G,VG,GIA,4543
3440,1.44,Very Good,G,VS1,VG,VG,GIA,12117
3441,2.01,Very Good,H,VS1,EX,VG,GIA,20668
3442,1.01,Very Good,G,VVS2,EX,EX,GIA,7439
3443,1.3,Fair,E,SI1,G,VG,AGSL,8040
3444,1.57,Ideal,I,SI1,VG,EX,GIA,9095
3445,1.26,Ideal,G,VVS1,EX,EX,GIA,11058
3446,1.53,Very Good,I,SI1,EX,EX,GIA,7971
3447,2.04,Very Good,I,VS1,G,G,GIA,18127
3448,2.05,Very Good,G,SI1,EX,EX,GIA,19928
3449,2.38,Ideal,G,SI1,VG,EX,GIA,22443
3450,0.82,Ideal,G,VS1,EX,EX,GIA,3880
3451,2.37,Very Good,F,VS2,VG,VG,GIA,32446
3452,1.13,Ideal,H,IF,VG,VG,GIA,8052
3453,1.16,Ideal,H,VS2,EX,EX,GIA,6954
3454,1.02,Very Good,I,SI1,G,VG,GIA,4353
3455,1.24,Ideal,E,SI1,EX,EX,GIA,7129
3456,1.07,Very Good,G,VS2,VG,VG,GIA,6627
3457,2.09,Very Good,F,VVS1,EX,EX,GIA,45019
3458,0.75,Ideal,G,VVS1,EX,EX,GIA,3949
3459,0.91,Signature-Ideal,E,VVS1,EX,EX,GIA,9636
3460,1.08,Ideal,D,SI1,VG,VG,GIA,6203
3461,0.9,Very Good,G,SI1,EX,VG,GIA,3615
3462,2.03,Signature-Ideal,D,FL,EX,EX,GIA,81399
3463,0.95,Very Good,G,SI1,VG,G,GIA,4244
3464,2.01,Very Good,H,VS2,G,G,GIA,20061
3465,2,Very Good,F,VVS1,EX,EX,GIA,41804
3466,1.06,Ideal,I,VS2,ID,ID,AGSL,5116
3467,1.21,Signature-Ideal,E,VVS2,ID,ID,AGSL,14442
3468,2.08,Ideal,I,VS2,VG,VG,GIA,16950
3469,1.21,Very Good,E,VVS2,EX,VG,GIA,11213
3470,1.01,Ideal,D,IF,EX,VG,GIA,17458
3471,0.92,Very Good,D,SI1,EX,EX,GIA,4676
3472,1,Very Good,D,VS2,VG,EX,GIA,7361
3473,1,Good,F,VS2,EX,ID,AGSL,6223
3474,2.01,Very Good,I,VS1,VG,VG,GIA,18023
3475,1.2,Very Good,I,SI1,G,VG,GIA,5476
3476,1.55,Very Good,E,SI1,EX,EX,GIA,10851
3477,1.01,Very Good,H,VS1,VG,VG,GIA,5680
3478,1.06,Very Good,F,VS2,EX,EX,GIA,7706
3479,2.02,Very Good,H,VS2,EX,EX,GIA,21770
3480,1.21,Ideal,G,VS1,EX,EX,GIA,9323
3481,1.11,Good,H,SI1,EX,EX,AGSL,5238
3482,2.01,Very Good,G,SI1,EX,EX,GIA,18090
3483,1.03,Ideal,E,SI1,EX,VG,GIA,5721
3484,1.12,Ideal,F,VS2,VG,VG,GIA,7633
3485,0.78,Very Good,H,SI1,VG,EX,GIA,2600
3486,2.24,Very Good,F,VS2,VG,EX,GIA,32713
3487,0.91,Ideal,I,SI1,EX,EX,GIA,3697
3488,2.31,Ideal,I,VS2,EX,EX,GIA,20570
3489,2.05,Ideal,G,VS2,EX,EX,GIA,26780
3490,1.8,Very Good,G,VS1,EX,G,GIA,19259
3491,1.23,Very Good,F,VVS2,G,EX,GIA,11110
3492,0.84,Fair,F,VS2,VG,G,AGSL,3172
3493,1.05,Ideal,I,SI1,VG,VG,GIA,4494
3494,0.91,Very Good,E,VS2,VG,G,GIA,4795
3495,1.09,Ideal,D,SI1,VG,VG,GIA,6259
3496,1.65,Ideal,F,VVS2,VG,G,GIA,20341
3497,1.14,Signature-Ideal,H,SI1,ID,ID,AGSL,7079
3498,0.82,Ideal,G,SI1,VG,VG,GIA,3108
3499,1.52,Very Good,G,SI1,EX,VG,GIA,11014
3500,2.04,Very Good,F,VS2,EX,EX,AGSL,26060
3501,1.04,Good,G,VS2,G,VG,GIA,5706
3502,0.84,Good,G,SI1,VG,G,GIA,2872
3503,1.04,Good,E,VVS2,VG,G,GIA,9038
3504,0.82,Ideal,F,SI1,EX,VG,GIA,3439
3505,2.04,Ideal,I,SI1,EX,EX,GIA,16718
3506,2.05,Very Good,G,VS2,VG,G,GIA,27046
3507,1.04,Signature-Ideal,D,VS1,ID,ID,AGSL,10625
3508,1,Very Good,D,SI1,VG,G,GIA,5568
3509,2.01,Good,I,VS2,VG,VG,GIA,17497
3510,1,Good,E,SI1,G,G,GIA,4838
3511,2.05,Good,H,VS1,VG,VG,GIA,19436
3512,2.6,Ideal,G,VS2,EX,EX,GIA,37621
3513,1.51,Good,H,VS1,G,G,GIA,10819
3514,2.02,Very Good,I,VS2,VG,VG,GIA,17581
3515,1.5,Ideal,D,VS2,ID,ID,AGSL,15996
3516,2.02,Ideal,G,VS2,VG,VG,GIA,25108
3517,2.03,Very Good,F,SI1,EX,EX,GIA,22592
3518,1.28,Ideal,G,VVS2,ID,ID,AGSL,10958
3519,1.01,Fair,F,VS1,VG,VG,GIA,6941
3520,1.09,Ideal,I,VVS2,ID,ID,AGSL,6152
3521,1.05,Ideal,G,VS1,EX,EX,GIA,7270
3522,2.3,Very Good,H,VVS2,EX,VG,GIA,28706
3523,1.01,Good,E,SI1,G,G,GIA,5161
3524,1.04,Very Good,I,SI1,VG,VG,GIA,4948
3525,1.5,Very Good,I,VS2,G,G,GIA,8827
3526,0.79,Very Good,E,VS1,VG,G,GIA,3919
3527,1.15,Ideal,I,VS1,ID,ID,AGSL,5940
3528,1.11,Very Good,H,SI1,VG,G,GIA,5192
3529,2.15,Very Good,E,VS2,VG,VG,GIA,31340
3530,1.27,Ideal,E,VS1,EX,EX,GIA,11840
3531,0.9,Good,H,SI1,VG,G,GIA,3282
3532,1.2,Ideal,G,VS1,EX,EX,GIA,9625
3533,1.2,Very Good,I,VVS1,VG,EX,GIA,7080
3534,1.5,Very Good,F,VVS2,VG,G,GIA,16501
3535,1.53,Very Good,H,VS2,EX,VG,GIA,11722
3536,1,Very Good,G,VS2,G,G,GIA,6076
3537,0.75,Fair,G,VS2,VG,VG,GIA,2967
3538,2.05,Very Good,G,VS1,VG,VG,AGSL,29396
3539,0.76,Signature-Ideal,G,SI1,ID,ID,AGSL,3212
3540,0.9,Good,G,VVS2,VG,VG,GIA,4485
3541,0.93,Very Good,H,SI1,VG,VG,GIA,3838
3542,1.5,Good,D,SI1,EX,EX,GIA,13603
3543,0.91,Very Good,G,VS2,EX,G,AGSL,4105
3544,0.94,Very Good,F,VS2,VG,G,GIA,5221
3545,1.01,Very Good,H,SI1,EX,EX,GIA,5433
3546,1.08,Ideal,D,SI1,EX,EX,GIA,6539
3547,1.24,Ideal,G,VS2,EX,EX,GIA,9209
3548,1.01,Very Good,H,SI1,EX,VG,GIA,4747
3549,1.01,Good,E,SI1,EX,G,GIA,4608
3550,1,Good,F,SI1,EX,VG,GIA,4759
3551,0.87,Fair,I,VS2,VG,G,GIA,3166
3552,1.27,Signature-Ideal,G,VS1,EX,EX,GIA,11206
3553,2.03,Very Good,G,VS1,EX,EX,GIA,26702
3554,1.01,Very Good,D,SI1,EX,EX,GIA,5422
3555,0.86,Fair,G,VS1,VG,VG,AGSL,3756
3556,0.9,Fair,I,VS1,VG,VG,GIA,3533
3557,1.04,Ideal,I,IF,VG,VG,GIA,6155
3558,2.09,Ideal,D,VS1,EX,EX,GIA,38627
3559,2.02,Ideal,D,IF,VG,VG,GIA,64453
3560,1.03,Signature-Ideal,G,VS1,ID,ID,AGSL,7880
3561,1.02,Very Good,H,SI1,EX,VG,GIA,4737
3562,1.02,Very Good,F,VVS1,EX,EX,GIA,8990
3563,2.08,Ideal,H,SI1,EX,EX,GIA,17637
3564,1.03,Very Good,D,VS2,EX,VG,GIA,7102
3565,0.77,Good,I,SI1,EX,VG,GIA,2241
3566,0.9,Very Good,I,VVS1,VG,VG,GIA,4078
3567,1.54,Very Good,I,SI1,VG,VG,GIA,8811
3568,0.91,Very Good,D,SI1,VG,VG,GIA,4523
3569,2,Very Good,F,VS1,VG,VG,GIA,27887
3570,1.03,Good,I,SI1,EX,VG,GIA,4413
3571,1.29,Ideal,I,IF,ID,ID,AGSL,8289
3572,0.91,Ideal,G,SI1,VG,VG,GIA,4240
3573,1.2,Good,D,SI1,VG,G,GIA,7450
3574,1.3,Very Good,G,IF,VG,VG,GIA,11646
3575,1.17,Ideal,H,VVS1,VG,VG,GIA,8188
3576,1.04,Very Good,D,SI1,G,G,GIA,5951
3577,1.53,Good,F,VS1,VG,VG,GIA,15984
3578,0.84,Ideal,G,VS2,EX,VG,GIA,3936
3579,1.02,Fair,I,SI1,VG,G,GIA,3926
3580,1.03,Ideal,H,SI1,VG,EX,GIA,4759
3581,0.91,Very Good,G,VS2,EX,G,GIA,4447
3582,1.04,Ideal,G,VS2,VG,VG,GIA,6560
3583,1.2,Good,G,SI1,VG,G,GIA,6076
3584,1.24,Very Good,F,VVS2,EX,VG,GIA,11547
3585,1.08,Very Good,H,VS1,EX,EX,GIA,6063
3586,2.27,Ideal,H,VVS2,EX,EX,GIA,23864
3587,1.61,Ideal,F,SI1,ID,ID,AGSL,11844
3588,1.55,Ideal,G,VVS2,EX,EX,GIA,15979
3589,2.2,Ideal,G,VS2,EX,VG,GIA,26541
3590,1.01,Very Good,H,SI1,EX,VG,GIA,4682
3591,2.01,Very Good,I,VS2,VG,EX,AGSL,18184
3592,2,Very Good,I,VS2,EX,EX,GIA,18522
3593,1.5,Very Good,I,SI1,VG,G,GIA,8291
3594,1.19,Ideal,D,VS1,EX,EX,GIA,10079
3595,1.51,Good,D,SI1,VG,EX,GIA,11660
3596,2.04,Very Good,H,SI1,ID,ID,AGSL,19953
3597,1.28,Very Good,H,VS2,EX,VG,GIA,7609
3598,2.63,Good,H,VS2,VG,EX,GIA,30387
3599,0.84,Very Good,F,SI1,VG,EX,GIA,2885
3600,0.91,Good,D,SI1,EX,VG,GIA,4086
3601,1,Good,G,VS1,VG,G,GIA,5906
3602,2,Very Good,G,VS1,VG,G,GIA,24944
3603,0.77,Ideal,I,VS2,VG,EX,GIA,2558
3604,0.92,Ideal,F,SI1,VG,EX,GIA,4140
3605,1.01,Very Good,E,SI1,EX,VG,GIA,5461
3606,1,Fair,H,SI1,G,VG,GIA,4269
3607,1.35,Very Good,I,SI1,G,VG,GIA,6573
3608,2,Very Good,D,VVS1,VG,EX,GIA,46247
3609,0.93,Very Good,G,VS1,G,VG,GIA,5048
3610,1.37,Ideal,G,VS2,VG,VG,GIA,10251
3611,1.51,Very Good,H,VS2,EX,VG,GIA,11077
3612,0.79,Very Good,D,VS1,EX,VG,GIA,3798
3613,1.27,Ideal,F,VVS1,EX,EX,GIA,13904
3614,1.21,Ideal,I,VS1,ID,ID,AGSL,7111
3615,1.41,Ideal,F,VVS1,ID,ID,AGSL,16545
3616,1.7,Very Good,I,VS2,VG,G,GIA,11190
3617,1.53,Ideal,I,VS1,EX,EX,GIA,10171
